,tweet_id,date,time,lang,country_code
74,1356105247018668034,2021-02-01,05:01:00,es,
82,1356105257873502209,2021-02-01,05:01:03,es,
89,1356105265674919936,2021-02-01,05:01:05,es,MX
98,1356105274000609282,2021-02-01,05:01:07,es,
101,1356105275837702146,2021-02-01,05:01:07,es,
117,1356105297799077889,2021-02-01,05:01:12,es,
140,1356105348038459394,2021-02-01,05:01:24,es,
144,1356105351997874179,2021-02-01,05:01:25,es,
155,1356105366354984962,2021-02-01,05:01:29,es,
178,1356105399188004864,2021-02-01,05:01:37,es,
180,1356105400127512577,2021-02-01,05:01:37,es,
182,1356105402883198976,2021-02-01,05:01:37,es,
204,1356105431890817029,2021-02-01,05:01:44,es,
226,1356105457266397184,2021-02-01,05:01:50,es,
252,1356105496684539906,2021-02-01,05:02:00,es,
253,1356105501210267650,2021-02-01,05:02:01,es,
262,1356105509556768768,2021-02-01,05:02:03,es,
268,1356105516062302210,2021-02-01,05:02:04,es,
296,1356105565005615111,2021-02-01,05:02:16,es,MX
298,1356105565932580864,2021-02-01,05:02:16,es,
305,1356105583372476416,2021-02-01,05:02:20,es,
320,1356105609008082945,2021-02-01,05:02:27,es,
326,1356105614787829760,2021-02-01,05:02:28,es,
329,1356105622253694978,2021-02-01,05:02:30,es,
332,1356105631548190722,2021-02-01,05:02:32,es,
341,1356105643090976768,2021-02-01,05:02:35,es,
342,1356105643200024578,2021-02-01,05:02:35,es,
348,1356105651932557312,2021-02-01,05:02:37,es,
363,1356105694613811204,2021-02-01,05:02:47,es,
367,1356105698090885123,2021-02-01,05:02:48,es,
370,1356105700343218177,2021-02-01,05:02:48,es,
390,1356105729338449921,2021-02-01,05:02:55,es,
392,1356105730781229057,2021-02-01,05:02:56,es,
393,1356105730949050370,2021-02-01,05:02:56,es,
395,1356105731666284544,2021-02-01,05:02:56,es,
403,1356105748254654464,2021-02-01,05:03:00,es,
412,1356105757478035457,2021-02-01,05:03:02,es,
423,1356105780483682304,2021-02-01,05:03:07,es,
424,1356105781209411586,2021-02-01,05:03:08,es,
433,1356105809931890688,2021-02-01,05:03:14,es,
452,1356105840831438857,2021-02-01,05:03:22,es,
457,1356105852864901123,2021-02-01,05:03:25,es,
472,1356105890517164032,2021-02-01,05:03:34,es,
485,1356105915305349121,2021-02-01,05:03:40,es,
486,1356105917075496961,2021-02-01,05:03:40,es,PE
493,1356105924847480832,2021-02-01,05:03:42,es,
508,1356105963011366920,2021-02-01,05:03:51,es,
516,1356105972209561601,2021-02-01,05:03:53,es,
523,1356105989305589760,2021-02-01,05:03:57,es,
529,1356105997694201858,2021-02-01,05:03:59,es,
532,1356106001125093376,2021-02-01,05:04:00,es,
535,1356106003868246022,2021-02-01,05:04:01,es,
541,1356106005789216772,2021-02-01,05:04:01,es,
546,1356106008913915905,2021-02-01,05:04:02,es,
549,1356106013233954817,2021-02-01,05:04:03,es,
551,1356106016610525194,2021-02-01,05:04:04,es,
565,1356106039230423043,2021-02-01,05:04:09,es,
588,1356106080150024197,2021-02-01,05:04:19,es,
594,1356106090010664963,2021-02-01,05:04:21,es,
602,1356106103122255872,2021-02-01,05:04:24,es,
623,1356106135460343808,2021-02-01,05:04:32,es,
629,1356106147040780288,2021-02-01,05:04:35,es,
647,1356106172609265664,2021-02-01,05:04:41,es,
677,1356106213851717632,2021-02-01,05:04:51,es,
679,1356106220080390146,2021-02-01,05:04:52,es,
694,1356106251546091521,2021-02-01,05:05:00,es,
702,1356106257174843394,2021-02-01,05:05:01,es,
709,1356106259364102148,2021-02-01,05:05:02,es,
711,1356106260051972096,2021-02-01,05:05:02,es,
712,1356106260228268032,2021-02-01,05:05:02,es,
723,1356106267702353920,2021-02-01,05:05:04,es,
724,1356106268750962691,2021-02-01,05:05:04,es,
726,1356106273163337740,2021-02-01,05:05:05,es,
739,1356106297356201986,2021-02-01,05:05:11,es,
751,1356106320236175361,2021-02-01,05:05:16,es,
764,1356106336128348161,2021-02-01,05:05:20,es,
771,1356106348409352193,2021-02-01,05:05:23,es,
774,1356106357129306114,2021-02-01,05:05:25,es,
777,1356106359679414273,2021-02-01,05:05:26,es,
785,1356106371486375943,2021-02-01,05:05:28,es,MX
786,1356106372891467777,2021-02-01,05:05:29,es,
790,1356106379824664577,2021-02-01,05:05:30,es,VE
808,1356106416868745217,2021-02-01,05:05:39,es,
810,1356106420832366593,2021-02-01,05:05:40,es,
811,1356106425437728774,2021-02-01,05:05:41,es,
817,1356106443531968512,2021-02-01,05:05:46,es,
835,1356106469654061058,2021-02-01,05:05:52,es,
836,1356106470564241409,2021-02-01,05:05:52,es,CL
840,1356106480487952385,2021-02-01,05:05:54,es,
854,1356106500201189383,2021-02-01,05:05:59,es,
856,1356106501925064705,2021-02-01,05:05:59,es,
862,1356106506748502016,2021-02-01,05:06:01,es,
874,1356106514361028608,2021-02-01,05:06:02,es,
891,1356106539170471936,2021-02-01,05:06:08,es,
892,1356106539522609152,2021-02-01,05:06:08,es,
896,1356106542383308803,2021-02-01,05:06:09,es,
928,1356106598565834753,2021-02-01,05:06:22,es,
940,1356106623413067779,2021-02-01,05:06:28,es,
942,1356106627007524865,2021-02-01,05:06:29,es,
944,1356106630178500608,2021-02-01,05:06:30,es,
947,1356106635673001985,2021-02-01,05:06:31,es,
949,1356106638634061827,2021-02-01,05:06:32,es,
969,1356106666291433474,2021-02-01,05:06:39,es,ES
977,1356106679482540032,2021-02-01,05:06:42,es,
978,1356106680141041664,2021-02-01,05:06:42,es,
983,1356106695102013444,2021-02-01,05:06:46,es,
985,1356106695836114946,2021-02-01,05:06:46,es,
1001,1356106722415423489,2021-02-01,05:06:52,es,
1006,1356106727821881346,2021-02-01,05:06:53,es,ES
1027,1356106762814959617,2021-02-01,05:07:02,es,
1035,1356106768904900610,2021-02-01,05:07:03,es,
1039,1356106770981158915,2021-02-01,05:07:04,es,
1047,1356106781186023427,2021-02-01,05:07:06,es,
1059,1356106804795727874,2021-02-01,05:07:12,es,
1068,1356106820213993472,2021-02-01,05:07:15,es,
1072,1356106824764829699,2021-02-01,05:07:16,es,
1073,1356106825981186049,2021-02-01,05:07:17,es,
1084,1356106849381208069,2021-02-01,05:07:22,es,
1088,1356106854758289408,2021-02-01,05:07:24,es,AR
1092,1356106859497877505,2021-02-01,05:07:25,es,
1106,1356106879718580226,2021-02-01,05:07:30,es,
1117,1356106897045286914,2021-02-01,05:07:34,es,MX
1119,1356106897703624704,2021-02-01,05:07:34,es,
1124,1356106905094135808,2021-02-01,05:07:36,es,
1152,1356106957040582663,2021-02-01,05:07:48,es,
1160,1356106966486167553,2021-02-01,05:07:50,es,
1199,1356107021670604803,2021-02-01,05:08:03,es,
1212,1356107042033963009,2021-02-01,05:08:08,es,
1228,1356107058144288769,2021-02-01,05:08:12,es,
1230,1356107063315881984,2021-02-01,05:08:13,es,
1234,1356107068399374338,2021-02-01,05:08:15,es,
1256,1356107107435745282,2021-02-01,05:08:24,es,
1265,1356107125219614723,2021-02-01,05:08:28,es,
1266,1356107127102693378,2021-02-01,05:08:29,es,
1271,1356107141241839616,2021-02-01,05:08:32,es,
1281,1356107149236170752,2021-02-01,05:08:34,es,
1282,1356107153535361027,2021-02-01,05:08:35,es,
1290,1356107169016520708,2021-02-01,05:08:39,es,
1297,1356107185437212675,2021-02-01,05:08:42,es,
1308,1356107206245183489,2021-02-01,05:08:47,es,
1313,1356107215648813057,2021-02-01,05:08:50,es,
1322,1356107229162840066,2021-02-01,05:08:53,es,
1323,1356107230207213568,2021-02-01,05:08:53,es,
1326,1356107235609489409,2021-02-01,05:08:54,es,
1345,1356107269738528768,2021-02-01,05:09:03,es,
1346,1356107270640205827,2021-02-01,05:09:03,es,
1363,1356107300507971584,2021-02-01,05:09:10,es,
1375,1356107316131733505,2021-02-01,05:09:14,es,
1376,1356107319013240835,2021-02-01,05:09:14,es,
1379,1356107321877925890,2021-02-01,05:09:15,es,
1383,1356107325296279555,2021-02-01,05:09:16,es,
1389,1356107337455562753,2021-02-01,05:09:19,es,
1401,1356107356938055691,2021-02-01,05:09:23,es,
1406,1356107375451758592,2021-02-01,05:09:28,es,
1418,1356107407831785473,2021-02-01,05:09:35,es,
1425,1356107416987979778,2021-02-01,05:09:38,es,
1436,1356107436185284610,2021-02-01,05:09:42,es,
1465,1356107472898060288,2021-02-01,05:09:51,es,
1466,1356107473179062279,2021-02-01,05:09:51,es,
1474,1356107486055571456,2021-02-01,05:09:54,es,
1479,1356107492900663298,2021-02-01,05:09:56,es,
1500,1356107522193678338,2021-02-01,05:10:03,es,
1511,1356107538450808833,2021-02-01,05:10:07,es,
1516,1356107546524856321,2021-02-01,05:10:09,es,
1525,1356107556876398593,2021-02-01,05:10:11,es,
1529,1356107560881942529,2021-02-01,05:10:12,es,
1534,1356107569446711297,2021-02-01,05:10:14,es,
1535,1356107569597706240,2021-02-01,05:10:14,es,
1536,1356107572089135104,2021-02-01,05:10:15,es,
1540,1356107576425984004,2021-02-01,05:10:16,es,
1543,1356107578166501376,2021-02-01,05:10:16,es,
1557,1356107596005068803,2021-02-01,05:10:20,es,
1588,1356107681086533632,2021-02-01,05:10:41,es,
1592,1356107686513758212,2021-02-01,05:10:42,es,
1597,1356107690448191490,2021-02-01,05:10:43,es,
1600,1356107693581340673,2021-02-01,05:10:44,es,
1624,1356107741895471104,2021-02-01,05:10:55,es,
1625,1356107744697171969,2021-02-01,05:10:56,es,
1631,1356107752389681155,2021-02-01,05:10:58,es,
1650,1356107782240563200,2021-02-01,05:11:05,es,
1655,1356107793938477056,2021-02-01,05:11:07,es,
1659,1356107808148754432,2021-02-01,05:11:11,es,
1663,1356107817799852032,2021-02-01,05:11:13,es,
1666,1356107821989965824,2021-02-01,05:11:14,es,
1671,1356107828470165505,2021-02-01,05:11:16,es,
1676,1356107834136559622,2021-02-01,05:11:17,es,
1682,1356107842139394049,2021-02-01,05:11:19,es,
1695,1356107867003219969,2021-02-01,05:11:25,es,
1700,1356107874473283586,2021-02-01,05:11:27,es,
1704,1356107878432710659,2021-02-01,05:11:28,es,
1725,1356107905406263296,2021-02-01,05:11:34,es,
1730,1356107917037105152,2021-02-01,05:11:37,es,
1733,1356107919125848066,2021-02-01,05:11:37,es,
1742,1356107932400832513,2021-02-01,05:11:41,es,
1759,1356107953418477570,2021-02-01,05:11:46,es,
1771,1356107967767203840,2021-02-01,05:11:49,es,
1776,1356107970908721153,2021-02-01,05:11:50,es,
1789,1356107995252477954,2021-02-01,05:11:55,es,
1790,1356107997316067328,2021-02-01,05:11:56,es,
1793,1356108005608185864,2021-02-01,05:11:58,es,AR
1795,1356108007143321600,2021-02-01,05:11:58,es,
1798,1356108009919938560,2021-02-01,05:11:59,es,
1801,1356108013099044864,2021-02-01,05:12:00,es,
1802,1356108016391774210,2021-02-01,05:12:01,es,
1805,1356108021454286854,2021-02-01,05:12:02,es,
1827,1356108059253346312,2021-02-01,05:12:11,es,
1842,1356108082921791490,2021-02-01,05:12:16,es,
1862,1356108100630155266,2021-02-01,05:12:21,es,
1923,1356108179684384769,2021-02-01,05:12:39,es,
1945,1356108213322735617,2021-02-01,05:12:47,es,
1950,1356108221459685377,2021-02-01,05:12:49,es,
1953,1356108229013606401,2021-02-01,05:12:51,es,
1958,1356108236005519360,2021-02-01,05:12:53,es,
1961,1356108243286839296,2021-02-01,05:12:55,es,
1966,1356108247388856320,2021-02-01,05:12:56,es,
1970,1356108251801264130,2021-02-01,05:12:57,es,
1989,1356108286165213190,2021-02-01,05:13:05,es,
1994,1356108290221080576,2021-02-01,05:13:06,es,
1996,1356108291613589506,2021-02-01,05:13:06,es,
2002,1356108306247528451,2021-02-01,05:13:10,es,
2011,1356108322340917256,2021-02-01,05:13:13,es,
2020,1356108334793949185,2021-02-01,05:13:16,es,
2043,1356108392532746242,2021-02-01,05:13:30,es,
2053,1356108401131065344,2021-02-01,05:13:32,es,
2056,1356108409146372096,2021-02-01,05:13:34,es,
2060,1356108415966138370,2021-02-01,05:13:36,es,
2061,1356108416763252737,2021-02-01,05:13:36,es,
2095,1356108484111183873,2021-02-01,05:13:52,es,MX
2110,1356108509683867657,2021-02-01,05:13:58,es,
2114,1356108516260339712,2021-02-01,05:14:00,es,
2133,1356108533150830593,2021-02-01,05:14:04,es,
2135,1356108535159877633,2021-02-01,05:14:04,es,
2138,1356108537588568064,2021-02-01,05:14:05,es,
2154,1356108556240609282,2021-02-01,05:14:09,es,
2155,1356108557117255681,2021-02-01,05:14:09,es,
2163,1356108568005636096,2021-02-01,05:14:12,es,
2169,1356108573231603715,2021-02-01,05:14:13,es,
2170,1356108576687869952,2021-02-01,05:14:14,es,
2171,1356108579275747328,2021-02-01,05:14:15,es,
2180,1356108591619600386,2021-02-01,05:14:18,es,
2188,1356108600402472962,2021-02-01,05:14:20,es,
2192,1356108608585404417,2021-02-01,05:14:22,es,
2196,1356108621000671234,2021-02-01,05:14:25,es,MX
2199,1356108624377098246,2021-02-01,05:14:25,es,
2212,1356108642320265217,2021-02-01,05:14:30,es,
2221,1356108655981170691,2021-02-01,05:14:33,es,
2222,1356108660347461633,2021-02-01,05:14:34,es,
2224,1356108665728720904,2021-02-01,05:14:35,es,
2237,1356108687606222854,2021-02-01,05:14:41,es,
2240,1356108692073144323,2021-02-01,05:14:42,es,
2241,1356108692421283841,2021-02-01,05:14:42,es,
2246,1356108699350269954,2021-02-01,05:14:43,es,
2274,1356108744946401280,2021-02-01,05:14:54,es,
2277,1356108751846178819,2021-02-01,05:14:56,es,
2287,1356108767151185922,2021-02-01,05:15:00,es,
2298,1356108769290190850,2021-02-01,05:15:00,es,
2299,1356108770200354818,2021-02-01,05:15:00,es,
2306,1356108778681327625,2021-02-01,05:15:02,es,
2310,1356108779671203841,2021-02-01,05:15:03,es,
2313,1356108780208058370,2021-02-01,05:15:03,es,
2318,1356108782393147393,2021-02-01,05:15:03,es,
2321,1356108784461090816,2021-02-01,05:15:04,es,
2326,1356108792895778819,2021-02-01,05:15:06,es,
2348,1356108815687626754,2021-02-01,05:15:11,es,
2360,1356108830673940485,2021-02-01,05:15:15,es,
2371,1356108845932797955,2021-02-01,05:15:18,es,
2385,1356108866145054722,2021-02-01,05:15:23,es,
2396,1356108896612610048,2021-02-01,05:15:30,es,
2402,1356108909656895488,2021-02-01,05:15:34,es,
2410,1356108925230309377,2021-02-01,05:15:37,es,
2413,1356108929919553539,2021-02-01,05:15:38,es,
2415,1356108936462688256,2021-02-01,05:15:40,es,
2426,1356108949695639553,2021-02-01,05:15:43,es,
2429,1356108953822883841,2021-02-01,05:15:44,es,
2431,1356108955257286656,2021-02-01,05:15:44,es,
2433,1356108956708569088,2021-02-01,05:15:45,es,
2435,1356108960793677825,2021-02-01,05:15:46,es,
2455,1356108998685163520,2021-02-01,05:15:55,es,
2466,1356109017681195008,2021-02-01,05:15:59,es,
2471,1356109026476621824,2021-02-01,05:16:01,es,
2472,1356109027730739201,2021-02-01,05:16:02,es,
2486,1356109047817240576,2021-02-01,05:16:06,es,
2489,1356109049977180160,2021-02-01,05:16:07,es,
2495,1356109068121812993,2021-02-01,05:16:11,es,
2499,1356109073427685378,2021-02-01,05:16:13,es,
2509,1356109094319345664,2021-02-01,05:16:18,es,
2510,1356109096244682754,2021-02-01,05:16:18,es,
2521,1356109110320766978,2021-02-01,05:16:21,es,
2544,1356109148799324160,2021-02-01,05:16:31,es,
2545,1356109152259616770,2021-02-01,05:16:31,es,
2579,1356109197818146839,2021-02-01,05:16:42,es,
2592,1356109223483084800,2021-02-01,05:16:48,es,
2595,1356109227681599494,2021-02-01,05:16:49,es,
2600,1356109241032077315,2021-02-01,05:16:53,es,
2614,1356109254244114434,2021-02-01,05:16:56,es,
2617,1356109257758928899,2021-02-01,05:16:56,es,
2639,1356109289237209088,2021-02-01,05:17:04,es,
2641,1356109291061727233,2021-02-01,05:17:04,es,
2652,1356109306064723969,2021-02-01,05:17:08,es,
2674,1356109349538697221,2021-02-01,05:17:18,es,
2714,1356109438306889729,2021-02-01,05:17:40,es,
2723,1356109457806274560,2021-02-01,05:17:44,es,
2745,1356109500210688001,2021-02-01,05:17:54,es,
2756,1356109516396494848,2021-02-01,05:17:58,es,
2768,1356109535828606976,2021-02-01,05:18:03,es,
2769,1356109536445120513,2021-02-01,05:18:03,es,
2774,1356109544582119435,2021-02-01,05:18:05,es,
2775,1356109545442045952,2021-02-01,05:18:05,es,
2776,1356109549636374529,2021-02-01,05:18:06,es,
2782,1356109571782275074,2021-02-01,05:18:11,es,
2786,1356109579277324288,2021-02-01,05:18:13,es,
2806,1356109624462733312,2021-02-01,05:18:24,es,
2809,1356109631865692160,2021-02-01,05:18:26,es,
2822,1356109650509361153,2021-02-01,05:18:30,es,
2845,1356109688945840128,2021-02-01,05:18:39,es,
2862,1356109729215479810,2021-02-01,05:18:49,es,
2873,1356109754657959936,2021-02-01,05:18:55,es,
2880,1356109768025370625,2021-02-01,05:18:58,es,
2906,1356109796022345729,2021-02-01,05:19:05,es,
2910,1356109803714715648,2021-02-01,05:19:07,es,
2966,1356109915438391296,2021-02-01,05:19:33,es,
2983,1356109940948160514,2021-02-01,05:19:39,es,
3000,1356109983071444995,2021-02-01,05:19:49,es,
3028,1356110026251886592,2021-02-01,05:20:00,es,
3029,1356110026277068801,2021-02-01,05:20:00,es,
3046,1356110038486552578,2021-02-01,05:20:03,es,
3060,1356110062884970499,2021-02-01,05:20:08,es,
3082,1356110101317353472,2021-02-01,05:20:18,es,
3083,1356110105125810183,2021-02-01,05:20:19,es,
3089,1356110117268123649,2021-02-01,05:20:21,es,
3092,1356110118300000260,2021-02-01,05:20:22,es,
3101,1356110132879388672,2021-02-01,05:20:25,es,
3119,1356110158896787457,2021-02-01,05:20:31,es,MX
3125,1356110163946692608,2021-02-01,05:20:33,es,
3130,1356110172633096192,2021-02-01,05:20:35,es,
3133,1356110174487007232,2021-02-01,05:20:35,es,
3134,1356110176193970177,2021-02-01,05:20:35,es,
3136,1356110179511635970,2021-02-01,05:20:36,es,
3137,1356110181806071810,2021-02-01,05:20:37,es,
3141,1356110192593625089,2021-02-01,05:20:39,es,
3153,1356110216497147904,2021-02-01,05:20:45,es,
3164,1356110237103583232,2021-02-01,05:20:50,es,
3174,1356110256200425474,2021-02-01,05:20:55,es,
3191,1356110289574440963,2021-02-01,05:21:03,es,
3192,1356110290006331392,2021-02-01,05:21:03,es,
3206,1356110311519092739,2021-02-01,05:21:08,es,
3221,1356110341902622723,2021-02-01,05:21:15,es,
3227,1356110349284552706,2021-02-01,05:21:17,es,
3232,1356110365751447553,2021-02-01,05:21:21,es,
3233,1356110366564970503,2021-02-01,05:21:21,es,
3236,1356110367525658624,2021-02-01,05:21:21,es,
3252,1356110390325891077,2021-02-01,05:21:27,es,
3255,1356110391596769284,2021-02-01,05:21:27,es,
3275,1356110418712780802,2021-02-01,05:21:33,es,
3282,1356110434009567232,2021-02-01,05:21:37,es,
3292,1356110451663319041,2021-02-01,05:21:41,es,
3295,1356110463101259777,2021-02-01,05:21:44,es,
3300,1356110470596456449,2021-02-01,05:21:46,es,
3314,1356110498144661505,2021-02-01,05:21:52,es,
3315,1356110502741610499,2021-02-01,05:21:53,es,
3331,1356110534379270151,2021-02-01,05:22:01,es,
3337,1356110540414701573,2021-02-01,05:22:02,es,
3338,1356110541027045378,2021-02-01,05:22:02,es,
3341,1356110544370102273,2021-02-01,05:22:03,es,
3355,1356110562489376769,2021-02-01,05:22:08,es,
3367,1356110585264562177,2021-02-01,05:22:13,es,
3372,1356110590478061568,2021-02-01,05:22:14,es,
3382,1356110608882663428,2021-02-01,05:22:19,es,
3390,1356110617573257216,2021-02-01,05:22:21,es,
3397,1356110638121148417,2021-02-01,05:22:26,es,
3411,1356110667955187715,2021-02-01,05:22:33,es,
3416,1356110675966357505,2021-02-01,05:22:35,es,
3428,1356110693389524992,2021-02-01,05:22:39,es,
3435,1356110703598444544,2021-02-01,05:22:41,es,
3437,1356110706488332288,2021-02-01,05:22:42,es,
3440,1356110710451924992,2021-02-01,05:22:43,es,
3443,1356110719813611525,2021-02-01,05:22:45,es,
3446,1356110722586058752,2021-02-01,05:22:46,es,
3452,1356110738566377473,2021-02-01,05:22:50,es,
3474,1356110763535065089,2021-02-01,05:22:56,es,MX
3479,1356110771244191749,2021-02-01,05:22:57,es,
3483,1356110782476517378,2021-02-01,05:23:00,es,
3486,1356110786826039297,2021-02-01,05:23:01,es,
3490,1356110792899215360,2021-02-01,05:23:03,es,
3495,1356110796275769345,2021-02-01,05:23:03,es,
3500,1356110809835982849,2021-02-01,05:23:07,es,
3510,1356110836205424640,2021-02-01,05:23:13,es,
3530,1356110885358620672,2021-02-01,05:23:25,es,
3544,1356110911241670659,2021-02-01,05:23:31,es,
3557,1356110925783298048,2021-02-01,05:23:34,es,
3560,1356110927423266816,2021-02-01,05:23:35,es,
3562,1356110932162785280,2021-02-01,05:23:36,es,
3563,1356110936789184513,2021-02-01,05:23:37,es,
3579,1356110963750170625,2021-02-01,05:23:43,es,
3582,1356110964467376131,2021-02-01,05:23:43,es,
3583,1356110964517728256,2021-02-01,05:23:43,es,
3589,1356110979139051520,2021-02-01,05:23:47,es,
3600,1356110994058080260,2021-02-01,05:23:50,es,
3615,1356111011959296015,2021-02-01,05:23:55,es,
3619,1356111023422529537,2021-02-01,05:23:57,es,
3622,1356111028854075392,2021-02-01,05:23:59,es,
3628,1356111038681374721,2021-02-01,05:24:01,es,
3630,1356111039562178561,2021-02-01,05:24:01,es,
3631,1356111040002486274,2021-02-01,05:24:01,es,
3633,1356111043383197696,2021-02-01,05:24:02,es,
3634,1356111044092059649,2021-02-01,05:24:02,es,
3645,1356111053659189251,2021-02-01,05:24:05,es,
3673,1356111100891299843,2021-02-01,05:24:16,es,
3676,1356111108466110464,2021-02-01,05:24:18,es,
3681,1356111118683545601,2021-02-01,05:24:20,es,
3682,1356111118683561984,2021-02-01,05:24:20,es,
3692,1356111136123314178,2021-02-01,05:24:24,es,
3716,1356111171502231553,2021-02-01,05:24:33,es,
3720,1356111186182492161,2021-02-01,05:24:36,es,
3731,1356111221083295745,2021-02-01,05:24:45,es,
3735,1356111232479199233,2021-02-01,05:24:47,es,
3743,1356111244441366530,2021-02-01,05:24:50,es,
3766,1356111282160726018,2021-02-01,05:24:59,es,
3775,1356111290360451072,2021-02-01,05:25:01,es,
3778,1356111291320991744,2021-02-01,05:25:01,es,
3783,1356111295322464258,2021-02-01,05:25:02,es,
3786,1356111297876795393,2021-02-01,05:25:03,es,
3792,1356111303132246016,2021-02-01,05:25:04,es,
3797,1356111310531026944,2021-02-01,05:25:06,es,
3798,1356111311827066883,2021-02-01,05:25:06,es,
3812,1356111333402533889,2021-02-01,05:25:11,es,
3823,1356111349835833347,2021-02-01,05:25:15,es,
3827,1356111360850014209,2021-02-01,05:25:18,es,
3830,1356111364515885057,2021-02-01,05:25:19,es,
3838,1356111374729027584,2021-02-01,05:25:21,es,
3864,1356111426159603715,2021-02-01,05:25:33,es,
3868,1356111438792814592,2021-02-01,05:25:36,es,
3869,1356111440189521929,2021-02-01,05:25:37,es,
3870,1356111440734806016,2021-02-01,05:25:37,es,
3876,1356111449727377410,2021-02-01,05:25:39,es,
3883,1356111458761895937,2021-02-01,05:25:41,es,
3890,1356111479586648068,2021-02-01,05:25:46,es,
3896,1356111495105556483,2021-02-01,05:25:50,es,
3913,1356111527733043202,2021-02-01,05:25:58,es,
3919,1356111541305831426,2021-02-01,05:26:01,es,
3921,1356111544891805697,2021-02-01,05:26:02,es,
3940,1356111578475716608,2021-02-01,05:26:10,es,
3942,1356111579369132032,2021-02-01,05:26:10,es,
3951,1356111593797545984,2021-02-01,05:26:13,es,
3976,1356111636411666437,2021-02-01,05:26:24,es,
3977,1356111638403952641,2021-02-01,05:26:24,es,
3979,1356111648277352456,2021-02-01,05:26:26,es,
3989,1356111676525977600,2021-02-01,05:26:33,es,
4003,1356111704879456256,2021-02-01,05:26:40,es,
4005,1356111707765043201,2021-02-01,05:26:41,es,
4011,1356111715738525696,2021-02-01,05:26:43,es,
4012,1356111717588213763,2021-02-01,05:26:43,es,
4016,1356111728560504832,2021-02-01,05:26:46,es,
4019,1356111732691726338,2021-02-01,05:26:47,es,
4028,1356111760349147136,2021-02-01,05:26:53,es,
4029,1356111760839880706,2021-02-01,05:26:53,es,
4044,1356111790778839040,2021-02-01,05:27:00,es,
4050,1356111803093307393,2021-02-01,05:27:03,es,MX
4054,1356111812324970496,2021-02-01,05:27:06,es,
4057,1356111814153666561,2021-02-01,05:27:06,es,
4079,1356111840410009602,2021-02-01,05:27:12,es,
4084,1356111852841947141,2021-02-01,05:27:15,es,
4092,1356111859137437696,2021-02-01,05:27:17,es,
4103,1356111873868001281,2021-02-01,05:27:20,es,
4119,1356111898845081602,2021-02-01,05:27:26,es,
4123,1356111906776485890,2021-02-01,05:27:28,es,
4160,1356111976741675010,2021-02-01,05:27:45,es,
4185,1356112026737602560,2021-02-01,05:27:57,es,
4193,1356112041065525248,2021-02-01,05:28:00,es,
4197,1356112043577847815,2021-02-01,05:28:01,es,
4206,1356112060929593347,2021-02-01,05:28:05,es,
4236,1356112107209707520,2021-02-01,05:28:16,es,
4244,1356112127443034113,2021-02-01,05:28:21,es,
4252,1356112135458271236,2021-02-01,05:28:23,es,
4257,1356112146317275136,2021-02-01,05:28:25,es,
4270,1356112169407021063,2021-02-01,05:28:31,es,
4273,1356112173181923328,2021-02-01,05:28:32,es,
4279,1356112186033270790,2021-02-01,05:28:35,es,
4294,1356112224675385345,2021-02-01,05:28:44,es,
4301,1356112243168079875,2021-02-01,05:28:48,es,
4313,1356112259148361728,2021-02-01,05:28:52,es,
4325,1356112270363910144,2021-02-01,05:28:55,es,
4327,1356112275011227650,2021-02-01,05:28:56,es,
4334,1356112284033159169,2021-02-01,05:28:58,es,
4335,1356112284557447173,2021-02-01,05:28:58,es,
4349,1356112312252461056,2021-02-01,05:29:05,es,
4391,1356112386227367936,2021-02-01,05:29:22,es,
4398,1356112396696383488,2021-02-01,05:29:25,es,
4406,1356112406074826752,2021-02-01,05:29:27,es,
4411,1356112418926174208,2021-02-01,05:29:30,es,
4414,1356112421988028416,2021-02-01,05:29:31,es,
4432,1356112450110816256,2021-02-01,05:29:38,es,
4465,1356112500895453185,2021-02-01,05:29:50,es,
4480,1356112520835194881,2021-02-01,05:29:54,es,
4497,1356112542716862465,2021-02-01,05:30:00,es,
4501,1356112542993539072,2021-02-01,05:30:00,es,
4511,1356112543270522883,2021-02-01,05:30:00,es,
4512,1356112543299760129,2021-02-01,05:30:00,es,
4514,1356112543333412872,2021-02-01,05:30:00,es,
4515,1356112543350140929,2021-02-01,05:30:00,es,
4516,1356112543358435328,2021-02-01,05:30:00,es,
4517,1356112543480119296,2021-02-01,05:30:00,es,
4520,1356112543564128262,2021-02-01,05:30:00,es,
4524,1356112543689957376,2021-02-01,05:30:00,es,
4527,1356112543782080517,2021-02-01,05:30:00,es,
4528,1356112543794737152,2021-02-01,05:30:00,es,
4529,1356112544335884296,2021-02-01,05:30:00,es,
4540,1356112548790218753,2021-02-01,05:30:01,es,
4581,1356112572492226560,2021-02-01,05:30:07,es,
4583,1356112573268185088,2021-02-01,05:30:07,es,
4591,1356112579177885697,2021-02-01,05:30:08,es,
4592,1356112579815477255,2021-02-01,05:30:09,es,
4599,1356112585402286084,2021-02-01,05:30:10,es,
4603,1356112590586449920,2021-02-01,05:30:11,es,
4608,1356112596051623942,2021-02-01,05:30:12,es,
4631,1356112630071619585,2021-02-01,05:30:21,es,
4644,1356112653677178881,2021-02-01,05:30:26,es,
4661,1356112688330498049,2021-02-01,05:30:34,es,
4664,1356112694005395456,2021-02-01,05:30:36,es,
4670,1356112699726262277,2021-02-01,05:30:37,es,
